time,dataset,method,ood_method,intent_num_acc,AUROC,FPR95,AUPROUT,AUPRIN,args,valid_ood,test_ood
2022/10/23 4:59,multiwoz23,lof,nn_euler,,0.964447593,0.181316153,0.954341391,0.970133334,"Namespace(batch_size=4, bert_lr=1e-05, bert_path='/cfs/cfs-fwcdwxrr/zifengcheng/bert', dataset='multiwoz23', device=device(type='cuda'), early_stop=5, epoch=100, gpu=0, hidden_size=768, ind_intent_num=47, intent='data/multiwoz23/intent.csv', l1=1, l3=0, lr=0.001, method='lof', ood_method='nn_euler', param_dir='params/', save_threshold=0.99, seed=3, split_index=3, test='data/multiwoz23/test.csv', train='data/multiwoz23/train.csv', valid='data/multiwoz23/valid.csv')","Request-Train-Ticket,OfferBook-Train-none,Request-Train-Leave,Inform-Train-Depart,OfferBooked-Train-Dest,Inform-Train-Leave,NoOffer-Train-Depart,Request-Train-People,Inform-Train-none,Inform-Train-Id,Request-Train-Arrive,Inform-Train-Dest,Request-Train-Day,Request-Train-Time,Inform-Train-Day,OfferBooked-Train-Arrive,Request-Train-Id,Inform-Train-People,Request-Train-Dest,Inform-Train-Arrive,Inform-Train-Ticket,OfferBooked-Train-Ref,OfferBooked-Train-Id,NoOffer-Train-none,Request-Train-Depart,Request-Train-Ref,Inform-Restaurant-Day,Request-Restaurant-Area,Inform-Restaurant-Name,Inform-Restaurant-Price,Request-Restaurant-Ref,Inform-Restaurant-none,Request-Restaurant-Post,Inform-Restaurant-Addr,NoOffer-Restaurant-none,Inform-Restaurant-People,Request-Restaurant-Name,Request-Restaurant-Food,Select-Restaurant-none,Request-Restaurant-Phone,Inform-Restaurant-Choice,Inform-Restaurant-Area,Request-Restaurant-Addr,Inform-Restaurant-Time,Request-Restaurant-Price,Inform-Restaurant-Food","Request-Hotel-Internet,Inform-Hotel-Choice,Inform-Hotel-Stars,Recommend-Hotel-Name,Inform-Hotel-Parking,Request-Hotel-Name,Request-Hotel-Stars,Request-Hotel-Type,Request-Hotel-Ref,Inform-Hotel-Internet,Request-Hotel-Addr,Inform-Hotel-Price,Inform-Hotel-Name,Inform-Hotel-Area,Request-Hotel-Parking,Inform-Hotel-Type,Request-Hotel-Area,Inform-Hotel-Day,Inform-Hotel-none,Inform-Hotel-Stay,Request-Hotel-Post,Select-Hotel-none,Request-Hotel-Phone,NoOffer-Hotel-none,Inform-Hotel-Addr,Request-Hotel-Price,Inform-Hotel-People,Inform-Taxi-Arrive,Inform-Taxi-Dest,Request-Taxi-Phone,Request-Taxi-Dest,Inform-Taxi-Car,Inform-Taxi-none,Request-Taxi-Depart,Request-Taxi-Car,Request-Taxi-Arrive,Request-Taxi-Leave,Inform-Taxi-Leave,Inform-Taxi-Depart"
2022/10/23 6:49,multiwoz23,lof,nn_euler,,0.961049955,0.208467556,0.942324968,0.96802205,"Namespace(batch_size=4, bert_lr=1e-05, bert_path='/cfs/cfs-fwcdwxrr/zifengcheng/bert', dataset='multiwoz23', device=device(type='cuda'), early_stop=5, epoch=100, gpu=0, hidden_size=768, ind_intent_num=47, intent='data/multiwoz23/intent.csv', l1=1, l3=0, lr=0.001, method='lof', ood_method='nn_euler', param_dir='params/', save_threshold=0.99, seed=4, split_index=3, test='data/multiwoz23/test.csv', train='data/multiwoz23/train.csv', valid='data/multiwoz23/valid.csv')","Request-Train-Ticket,OfferBook-Train-none,Request-Train-Leave,Inform-Train-Depart,OfferBooked-Train-Dest,Inform-Train-Leave,NoOffer-Train-Depart,Request-Train-People,Inform-Train-none,Inform-Train-Id,Request-Train-Arrive,Inform-Train-Dest,Request-Train-Day,Request-Train-Time,Inform-Train-Day,OfferBooked-Train-Arrive,Request-Train-Id,Inform-Train-People,Request-Train-Dest,Inform-Train-Arrive,Inform-Train-Ticket,OfferBooked-Train-Ref,OfferBooked-Train-Id,NoOffer-Train-none,Request-Train-Depart,Request-Train-Ref,Inform-Restaurant-Day,Request-Restaurant-Area,Inform-Restaurant-Name,Inform-Restaurant-Price,Request-Restaurant-Ref,Inform-Restaurant-none,Request-Restaurant-Post,Inform-Restaurant-Addr,NoOffer-Restaurant-none,Inform-Restaurant-People,Request-Restaurant-Name,Request-Restaurant-Food,Select-Restaurant-none,Request-Restaurant-Phone,Inform-Restaurant-Choice,Inform-Restaurant-Area,Request-Restaurant-Addr,Inform-Restaurant-Time,Request-Restaurant-Price,Inform-Restaurant-Food","Request-Hotel-Internet,Inform-Hotel-Choice,Inform-Hotel-Stars,Recommend-Hotel-Name,Inform-Hotel-Parking,Request-Hotel-Name,Request-Hotel-Stars,Request-Hotel-Type,Request-Hotel-Ref,Inform-Hotel-Internet,Request-Hotel-Addr,Inform-Hotel-Price,Inform-Hotel-Name,Inform-Hotel-Area,Request-Hotel-Parking,Inform-Hotel-Type,Request-Hotel-Area,Inform-Hotel-Day,Inform-Hotel-none,Inform-Hotel-Stay,Request-Hotel-Post,Select-Hotel-none,Request-Hotel-Phone,NoOffer-Hotel-none,Inform-Hotel-Addr,Request-Hotel-Price,Inform-Hotel-People,Inform-Taxi-Arrive,Inform-Taxi-Dest,Request-Taxi-Phone,Request-Taxi-Dest,Inform-Taxi-Car,Inform-Taxi-none,Request-Taxi-Depart,Request-Taxi-Car,Request-Taxi-Arrive,Request-Taxi-Leave,Inform-Taxi-Leave,Inform-Taxi-Depart"
2022/10/23 8:17,multiwoz23,lof,nn_euler,,0.921517872,0.456356736,0.904277555,0.929698968,"Namespace(batch_size=4, bert_lr=1e-05, bert_path='/cfs/cfs-fwcdwxrr/zifengcheng/bert', dataset='multiwoz23', device=device(type='cuda'), early_stop=5, epoch=100, gpu=0, hidden_size=768, ind_intent_num=67, intent='data/multiwoz23/intent.csv', l1=1, l3=0, lr=0.001, method='lof', ood_method='nn_euler', param_dir='params/', save_threshold=0.99, seed=0, split_index=4, test='data/multiwoz23/test.csv', train='data/multiwoz23/train.csv', valid='data/multiwoz23/valid.csv')","Inform-Attraction-Name,Select-Attraction-Fee,Recommend-Attraction-Name,Request-Attraction-Post,Request-Attraction-Fee,Request-Attraction-Type,Request-Attraction-Addr,Request-Attraction-Phone,Request-Attraction-Area,Inform-Attraction-Choice,Request-Attraction-Name,Inform-Attraction-Area,Inform-Attraction-Addr,Inform-Attraction-Type,Inform-Attraction-none,Recommend-Attraction-Post,NoOffer-Attraction-none,Inform-Attraction-Fee,Inform-Restaurant-Day,Request-Restaurant-Area,Inform-Restaurant-Name,Inform-Restaurant-Price,Request-Restaurant-Ref,Inform-Restaurant-none,Request-Restaurant-Post,Inform-Restaurant-Addr,NoOffer-Restaurant-none,Inform-Restaurant-People,Request-Restaurant-Name,Request-Restaurant-Food,Select-Restaurant-none,Request-Restaurant-Phone,Inform-Restaurant-Choice,Inform-Restaurant-Area,Request-Restaurant-Addr,Inform-Restaurant-Time,Request-Restaurant-Price,Inform-Restaurant-Food","Request-Hotel-Internet,Inform-Hotel-Choice,Inform-Hotel-Stars,Recommend-Hotel-Name,Inform-Hotel-Parking,Request-Hotel-Name,Request-Hotel-Stars,Request-Hotel-Type,Request-Hotel-Ref,Inform-Hotel-Internet,Request-Hotel-Addr,Inform-Hotel-Price,Inform-Hotel-Name,Inform-Hotel-Area,Request-Hotel-Parking,Inform-Hotel-Type,Request-Hotel-Area,Inform-Hotel-Day,Inform-Hotel-none,Inform-Hotel-Stay,Request-Hotel-Post,Select-Hotel-none,Request-Hotel-Phone,NoOffer-Hotel-none,Inform-Hotel-Addr,Request-Hotel-Price,Inform-Hotel-People,Inform-Attraction-Name,Select-Attraction-Fee,Recommend-Attraction-Name,Request-Attraction-Post,Request-Attraction-Fee,Request-Attraction-Type,Request-Attraction-Addr,Request-Attraction-Phone,Request-Attraction-Area,Inform-Attraction-Choice,Request-Attraction-Name,Inform-Attraction-Area,Inform-Attraction-Addr,Inform-Attraction-Type,Inform-Attraction-none,Recommend-Attraction-Post,NoOffer-Attraction-none,Inform-Attraction-Fee"
2022/10/23 9:46,multiwoz23,lof,nn_euler,,0.926508462,0.37887413,0.9004189,0.936181188,"Namespace(batch_size=4, bert_lr=1e-05, bert_path='/cfs/cfs-fwcdwxrr/zifengcheng/bert', dataset='multiwoz23', device=device(type='cuda'), early_stop=5, epoch=100, gpu=0, hidden_size=768, ind_intent_num=67, intent='data/multiwoz23/intent.csv', l1=1, l3=0, lr=0.001, method='lof', ood_method='nn_euler', param_dir='params/', save_threshold=0.99, seed=1, split_index=4, test='data/multiwoz23/test.csv', train='data/multiwoz23/train.csv', valid='data/multiwoz23/valid.csv')","Inform-Attraction-Name,Select-Attraction-Fee,Recommend-Attraction-Name,Request-Attraction-Post,Request-Attraction-Fee,Request-Attraction-Type,Request-Attraction-Addr,Request-Attraction-Phone,Request-Attraction-Area,Inform-Attraction-Choice,Request-Attraction-Name,Inform-Attraction-Area,Inform-Attraction-Addr,Inform-Attraction-Type,Inform-Attraction-none,Recommend-Attraction-Post,NoOffer-Attraction-none,Inform-Attraction-Fee,Inform-Restaurant-Day,Request-Restaurant-Area,Inform-Restaurant-Name,Inform-Restaurant-Price,Request-Restaurant-Ref,Inform-Restaurant-none,Request-Restaurant-Post,Inform-Restaurant-Addr,NoOffer-Restaurant-none,Inform-Restaurant-People,Request-Restaurant-Name,Request-Restaurant-Food,Select-Restaurant-none,Request-Restaurant-Phone,Inform-Restaurant-Choice,Inform-Restaurant-Area,Request-Restaurant-Addr,Inform-Restaurant-Time,Request-Restaurant-Price,Inform-Restaurant-Food","Request-Hotel-Internet,Inform-Hotel-Choice,Inform-Hotel-Stars,Recommend-Hotel-Name,Inform-Hotel-Parking,Request-Hotel-Name,Request-Hotel-Stars,Request-Hotel-Type,Request-Hotel-Ref,Inform-Hotel-Internet,Request-Hotel-Addr,Inform-Hotel-Price,Inform-Hotel-Name,Inform-Hotel-Area,Request-Hotel-Parking,Inform-Hotel-Type,Request-Hotel-Area,Inform-Hotel-Day,Inform-Hotel-none,Inform-Hotel-Stay,Request-Hotel-Post,Select-Hotel-none,Request-Hotel-Phone,NoOffer-Hotel-none,Inform-Hotel-Addr,Request-Hotel-Price,Inform-Hotel-People,Inform-Attraction-Name,Select-Attraction-Fee,Recommend-Attraction-Name,Request-Attraction-Post,Request-Attraction-Fee,Request-Attraction-Type,Request-Attraction-Addr,Request-Attraction-Phone,Request-Attraction-Area,Inform-Attraction-Choice,Request-Attraction-Name,Inform-Attraction-Area,Inform-Attraction-Addr,Inform-Attraction-Type,Inform-Attraction-none,Recommend-Attraction-Post,NoOffer-Attraction-none,Inform-Attraction-Fee"
2022/10/23 11:28,multiwoz23,lof,nn_euler,,0.914487917,0.497469956,0.896507038,0.921457921,"Namespace(batch_size=4, bert_lr=1e-05, bert_path='/cfs/cfs-fwcdwxrr/zifengcheng/bert', dataset='multiwoz23', device=device(type='cuda'), early_stop=5, epoch=100, gpu=0, hidden_size=768, ind_intent_num=67, intent='data/multiwoz23/intent.csv', l1=1, l3=0, lr=0.001, method='lof', ood_method='nn_euler', param_dir='params/', save_threshold=0.99, seed=2, split_index=4, test='data/multiwoz23/test.csv', train='data/multiwoz23/train.csv', valid='data/multiwoz23/valid.csv')","Inform-Attraction-Name,Select-Attraction-Fee,Recommend-Attraction-Name,Request-Attraction-Post,Request-Attraction-Fee,Request-Attraction-Type,Request-Attraction-Addr,Request-Attraction-Phone,Request-Attraction-Area,Inform-Attraction-Choice,Request-Attraction-Name,Inform-Attraction-Area,Inform-Attraction-Addr,Inform-Attraction-Type,Inform-Attraction-none,Recommend-Attraction-Post,NoOffer-Attraction-none,Inform-Attraction-Fee,Inform-Restaurant-Day,Request-Restaurant-Area,Inform-Restaurant-Name,Inform-Restaurant-Price,Request-Restaurant-Ref,Inform-Restaurant-none,Request-Restaurant-Post,Inform-Restaurant-Addr,NoOffer-Restaurant-none,Inform-Restaurant-People,Request-Restaurant-Name,Request-Restaurant-Food,Select-Restaurant-none,Request-Restaurant-Phone,Inform-Restaurant-Choice,Inform-Restaurant-Area,Request-Restaurant-Addr,Inform-Restaurant-Time,Request-Restaurant-Price,Inform-Restaurant-Food","Request-Hotel-Internet,Inform-Hotel-Choice,Inform-Hotel-Stars,Recommend-Hotel-Name,Inform-Hotel-Parking,Request-Hotel-Name,Request-Hotel-Stars,Request-Hotel-Type,Request-Hotel-Ref,Inform-Hotel-Internet,Request-Hotel-Addr,Inform-Hotel-Price,Inform-Hotel-Name,Inform-Hotel-Area,Request-Hotel-Parking,Inform-Hotel-Type,Request-Hotel-Area,Inform-Hotel-Day,Inform-Hotel-none,Inform-Hotel-Stay,Request-Hotel-Post,Select-Hotel-none,Request-Hotel-Phone,NoOffer-Hotel-none,Inform-Hotel-Addr,Request-Hotel-Price,Inform-Hotel-People,Inform-Attraction-Name,Select-Attraction-Fee,Recommend-Attraction-Name,Request-Attraction-Post,Request-Attraction-Fee,Request-Attraction-Type,Request-Attraction-Addr,Request-Attraction-Phone,Request-Attraction-Area,Inform-Attraction-Choice,Request-Attraction-Name,Inform-Attraction-Area,Inform-Attraction-Addr,Inform-Attraction-Type,Inform-Attraction-none,Recommend-Attraction-Post,NoOffer-Attraction-none,Inform-Attraction-Fee"
2022/10/23 12:56,multiwoz23,lof,nn_euler,,0.930219408,0.384882985,0.905221976,0.939539418,"Namespace(batch_size=4, bert_lr=1e-05, bert_path='/cfs/cfs-fwcdwxrr/zifengcheng/bert', dataset='multiwoz23', device=device(type='cuda'), early_stop=5, epoch=100, gpu=0, hidden_size=768, ind_intent_num=67, intent='data/multiwoz23/intent.csv', l1=1, l3=0, lr=0.001, method='lof', ood_method='nn_euler', param_dir='params/', save_threshold=0.99, seed=3, split_index=4, test='data/multiwoz23/test.csv', train='data/multiwoz23/train.csv', valid='data/multiwoz23/valid.csv')","Inform-Attraction-Name,Select-Attraction-Fee,Recommend-Attraction-Name,Request-Attraction-Post,Request-Attraction-Fee,Request-Attraction-Type,Request-Attraction-Addr,Request-Attraction-Phone,Request-Attraction-Area,Inform-Attraction-Choice,Request-Attraction-Name,Inform-Attraction-Area,Inform-Attraction-Addr,Inform-Attraction-Type,Inform-Attraction-none,Recommend-Attraction-Post,NoOffer-Attraction-none,Inform-Attraction-Fee,Inform-Restaurant-Day,Request-Restaurant-Area,Inform-Restaurant-Name,Inform-Restaurant-Price,Request-Restaurant-Ref,Inform-Restaurant-none,Request-Restaurant-Post,Inform-Restaurant-Addr,NoOffer-Restaurant-none,Inform-Restaurant-People,Request-Restaurant-Name,Request-Restaurant-Food,Select-Restaurant-none,Request-Restaurant-Phone,Inform-Restaurant-Choice,Inform-Restaurant-Area,Request-Restaurant-Addr,Inform-Restaurant-Time,Request-Restaurant-Price,Inform-Restaurant-Food","Request-Hotel-Internet,Inform-Hotel-Choice,Inform-Hotel-Stars,Recommend-Hotel-Name,Inform-Hotel-Parking,Request-Hotel-Name,Request-Hotel-Stars,Request-Hotel-Type,Request-Hotel-Ref,Inform-Hotel-Internet,Request-Hotel-Addr,Inform-Hotel-Price,Inform-Hotel-Name,Inform-Hotel-Area,Request-Hotel-Parking,Inform-Hotel-Type,Request-Hotel-Area,Inform-Hotel-Day,Inform-Hotel-none,Inform-Hotel-Stay,Request-Hotel-Post,Select-Hotel-none,Request-Hotel-Phone,NoOffer-Hotel-none,Inform-Hotel-Addr,Request-Hotel-Price,Inform-Hotel-People,Inform-Attraction-Name,Select-Attraction-Fee,Recommend-Attraction-Name,Request-Attraction-Post,Request-Attraction-Fee,Request-Attraction-Type,Request-Attraction-Addr,Request-Attraction-Phone,Request-Attraction-Area,Inform-Attraction-Choice,Request-Attraction-Name,Inform-Attraction-Area,Inform-Attraction-Addr,Inform-Attraction-Type,Inform-Attraction-none,Recommend-Attraction-Post,NoOffer-Attraction-none,Inform-Attraction-Fee"
2022/10/23 14:19,multiwoz23,lof,nn_euler,,0.919086376,0.392473118,0.892480647,0.930982588,"Namespace(batch_size=4, bert_lr=1e-05, bert_path='/cfs/cfs-fwcdwxrr/zifengcheng/bert', dataset='multiwoz23', device=device(type='cuda'), early_stop=5, epoch=100, gpu=0, hidden_size=768, ind_intent_num=67, intent='data/multiwoz23/intent.csv', l1=1, l3=0, lr=0.001, method='lof', ood_method='nn_euler', param_dir='params/', save_threshold=0.99, seed=4, split_index=4, test='data/multiwoz23/test.csv', train='data/multiwoz23/train.csv', valid='data/multiwoz23/valid.csv')","Inform-Attraction-Name,Select-Attraction-Fee,Recommend-Attraction-Name,Request-Attraction-Post,Request-Attraction-Fee,Request-Attraction-Type,Request-Attraction-Addr,Request-Attraction-Phone,Request-Attraction-Area,Inform-Attraction-Choice,Request-Attraction-Name,Inform-Attraction-Area,Inform-Attraction-Addr,Inform-Attraction-Type,Inform-Attraction-none,Recommend-Attraction-Post,NoOffer-Attraction-none,Inform-Attraction-Fee,Inform-Restaurant-Day,Request-Restaurant-Area,Inform-Restaurant-Name,Inform-Restaurant-Price,Request-Restaurant-Ref,Inform-Restaurant-none,Request-Restaurant-Post,Inform-Restaurant-Addr,NoOffer-Restaurant-none,Inform-Restaurant-People,Request-Restaurant-Name,Request-Restaurant-Food,Select-Restaurant-none,Request-Restaurant-Phone,Inform-Restaurant-Choice,Inform-Restaurant-Area,Request-Restaurant-Addr,Inform-Restaurant-Time,Request-Restaurant-Price,Inform-Restaurant-Food","Request-Hotel-Internet,Inform-Hotel-Choice,Inform-Hotel-Stars,Recommend-Hotel-Name,Inform-Hotel-Parking,Request-Hotel-Name,Request-Hotel-Stars,Request-Hotel-Type,Request-Hotel-Ref,Inform-Hotel-Internet,Request-Hotel-Addr,Inform-Hotel-Price,Inform-Hotel-Name,Inform-Hotel-Area,Request-Hotel-Parking,Inform-Hotel-Type,Request-Hotel-Area,Inform-Hotel-Day,Inform-Hotel-none,Inform-Hotel-Stay,Request-Hotel-Post,Select-Hotel-none,Request-Hotel-Phone,NoOffer-Hotel-none,Inform-Hotel-Addr,Request-Hotel-Price,Inform-Hotel-People,Inform-Attraction-Name,Select-Attraction-Fee,Recommend-Attraction-Name,Request-Attraction-Post,Request-Attraction-Fee,Request-Attraction-Type,Request-Attraction-Addr,Request-Attraction-Phone,Request-Attraction-Area,Inform-Attraction-Choice,Request-Attraction-Name,Inform-Attraction-Area,Inform-Attraction-Addr,Inform-Attraction-Type,Inform-Attraction-none,Recommend-Attraction-Post,NoOffer-Attraction-none,Inform-Attraction-Fee"
2022/10/24 18:05,multiwoz23,lof,nn_euler,,0.889021817,0.476653696,0.887351416,0.885638619,"Namespace(batch_size=4, bert_lr=1e-05, bert_path='/cfs/cfs-fwcdwxrr/zifengcheng/bert', dataset='multiwoz23', device=device(type='cuda'), early_stop=5, epoch=100, gpu=0, hidden_size=768, ind_intent_num=49, intent='data/multiwoz23/intent.csv', l1=1, l3=0, lr=0.001, method='lof', ood_method='nn_euler', param_dir='params/', save_threshold=0.99, seed=0, split_index=0, test='data/multiwoz23/test.csv', train='data/multiwoz23/train.csv', valid='data/multiwoz23/valid.csv')","Inform-Taxi-Arrive,Inform-Taxi-Dest,Request-Taxi-Phone,Request-Taxi-Dest,Inform-Taxi-Car,Inform-Taxi-none,Request-Taxi-Depart,Request-Taxi-Car,Request-Taxi-Arrive,Request-Taxi-Leave,Inform-Taxi-Leave,Inform-Taxi-Depart,Request-Train-Ticket,OfferBook-Train-none,Request-Train-Leave,Inform-Train-Depart,OfferBooked-Train-Dest,Inform-Train-Leave,NoOffer-Train-Depart,Request-Train-People,Inform-Train-none,Inform-Train-Id,Request-Train-Arrive,Inform-Train-Dest,Request-Train-Day,Request-Train-Time,Inform-Train-Day,OfferBooked-Train-Arrive,Request-Train-Id,Inform-Train-People,Request-Train-Dest,Inform-Train-Arrive,Inform-Train-Ticket,OfferBooked-Train-Ref,OfferBooked-Train-Id,NoOffer-Train-none,Request-Train-Depart,Request-Train-Ref","Request-Hotel-Internet,Inform-Hotel-Choice,Inform-Hotel-Stars,Recommend-Hotel-Name,Inform-Hotel-Parking,Request-Hotel-Name,Request-Hotel-Stars,Request-Hotel-Type,Request-Hotel-Ref,Inform-Hotel-Internet,Request-Hotel-Addr,Inform-Hotel-Price,Inform-Hotel-Name,Inform-Hotel-Area,Request-Hotel-Parking,Inform-Hotel-Type,Request-Hotel-Area,Inform-Hotel-Day,Inform-Hotel-none,Inform-Hotel-Stay,Request-Hotel-Post,Select-Hotel-none,Request-Hotel-Phone,NoOffer-Hotel-none,Inform-Hotel-Addr,Request-Hotel-Price,Inform-Hotel-People,Inform-Attraction-Name,Select-Attraction-Fee,Recommend-Attraction-Name,Request-Attraction-Post,Request-Attraction-Fee,Request-Attraction-Type,Request-Attraction-Addr,Request-Attraction-Phone,Request-Attraction-Area,Inform-Attraction-Choice,Request-Attraction-Name,Inform-Attraction-Area,Inform-Attraction-Addr,Inform-Attraction-Type,Inform-Attraction-none,Recommend-Attraction-Post,NoOffer-Attraction-none,Inform-Attraction-Fee"
2022/10/24 19:15,multiwoz23,lof,nn_euler,,0.888534829,0.463424125,0.876679152,0.89355818,"Namespace(batch_size=4, bert_lr=1e-05, bert_path='/cfs/cfs-fwcdwxrr/zifengcheng/bert', dataset='multiwoz23', device=device(type='cuda'), early_stop=5, epoch=100, gpu=0, hidden_size=768, ind_intent_num=49, intent='data/multiwoz23/intent.csv', l1=1, l3=0, lr=0.001, method='lof', ood_method='nn_euler', param_dir='params/', save_threshold=0.99, seed=1, split_index=0, test='data/multiwoz23/test.csv', train='data/multiwoz23/train.csv', valid='data/multiwoz23/valid.csv')","Inform-Taxi-Arrive,Inform-Taxi-Dest,Request-Taxi-Phone,Request-Taxi-Dest,Inform-Taxi-Car,Inform-Taxi-none,Request-Taxi-Depart,Request-Taxi-Car,Request-Taxi-Arrive,Request-Taxi-Leave,Inform-Taxi-Leave,Inform-Taxi-Depart,Request-Train-Ticket,OfferBook-Train-none,Request-Train-Leave,Inform-Train-Depart,OfferBooked-Train-Dest,Inform-Train-Leave,NoOffer-Train-Depart,Request-Train-People,Inform-Train-none,Inform-Train-Id,Request-Train-Arrive,Inform-Train-Dest,Request-Train-Day,Request-Train-Time,Inform-Train-Day,OfferBooked-Train-Arrive,Request-Train-Id,Inform-Train-People,Request-Train-Dest,Inform-Train-Arrive,Inform-Train-Ticket,OfferBooked-Train-Ref,OfferBooked-Train-Id,NoOffer-Train-none,Request-Train-Depart,Request-Train-Ref","Request-Hotel-Internet,Inform-Hotel-Choice,Inform-Hotel-Stars,Recommend-Hotel-Name,Inform-Hotel-Parking,Request-Hotel-Name,Request-Hotel-Stars,Request-Hotel-Type,Request-Hotel-Ref,Inform-Hotel-Internet,Request-Hotel-Addr,Inform-Hotel-Price,Inform-Hotel-Name,Inform-Hotel-Area,Request-Hotel-Parking,Inform-Hotel-Type,Request-Hotel-Area,Inform-Hotel-Day,Inform-Hotel-none,Inform-Hotel-Stay,Request-Hotel-Post,Select-Hotel-none,Request-Hotel-Phone,NoOffer-Hotel-none,Inform-Hotel-Addr,Request-Hotel-Price,Inform-Hotel-People,Inform-Attraction-Name,Select-Attraction-Fee,Recommend-Attraction-Name,Request-Attraction-Post,Request-Attraction-Fee,Request-Attraction-Type,Request-Attraction-Addr,Request-Attraction-Phone,Request-Attraction-Area,Inform-Attraction-Choice,Request-Attraction-Name,Inform-Attraction-Area,Inform-Attraction-Addr,Inform-Attraction-Type,Inform-Attraction-none,Recommend-Attraction-Post,NoOffer-Attraction-none,Inform-Attraction-Fee"
2022/10/24 20:48,multiwoz23,lof,nn_euler,,0.887652022,0.474708171,0.882964526,0.888777768,"Namespace(batch_size=4, bert_lr=1e-05, bert_path='/cfs/cfs-fwcdwxrr/zifengcheng/bert', dataset='multiwoz23', device=device(type='cuda'), early_stop=5, epoch=100, gpu=0, hidden_size=768, ind_intent_num=49, intent='data/multiwoz23/intent.csv', l1=1, l3=0, lr=0.001, method='lof', ood_method='nn_euler', param_dir='params/', save_threshold=0.99, seed=2, split_index=0, test='data/multiwoz23/test.csv', train='data/multiwoz23/train.csv', valid='data/multiwoz23/valid.csv')","Inform-Taxi-Arrive,Inform-Taxi-Dest,Request-Taxi-Phone,Request-Taxi-Dest,Inform-Taxi-Car,Inform-Taxi-none,Request-Taxi-Depart,Request-Taxi-Car,Request-Taxi-Arrive,Request-Taxi-Leave,Inform-Taxi-Leave,Inform-Taxi-Depart,Request-Train-Ticket,OfferBook-Train-none,Request-Train-Leave,Inform-Train-Depart,OfferBooked-Train-Dest,Inform-Train-Leave,NoOffer-Train-Depart,Request-Train-People,Inform-Train-none,Inform-Train-Id,Request-Train-Arrive,Inform-Train-Dest,Request-Train-Day,Request-Train-Time,Inform-Train-Day,OfferBooked-Train-Arrive,Request-Train-Id,Inform-Train-People,Request-Train-Dest,Inform-Train-Arrive,Inform-Train-Ticket,OfferBooked-Train-Ref,OfferBooked-Train-Id,NoOffer-Train-none,Request-Train-Depart,Request-Train-Ref","Request-Hotel-Internet,Inform-Hotel-Choice,Inform-Hotel-Stars,Recommend-Hotel-Name,Inform-Hotel-Parking,Request-Hotel-Name,Request-Hotel-Stars,Request-Hotel-Type,Request-Hotel-Ref,Inform-Hotel-Internet,Request-Hotel-Addr,Inform-Hotel-Price,Inform-Hotel-Name,Inform-Hotel-Area,Request-Hotel-Parking,Inform-Hotel-Type,Request-Hotel-Area,Inform-Hotel-Day,Inform-Hotel-none,Inform-Hotel-Stay,Request-Hotel-Post,Select-Hotel-none,Request-Hotel-Phone,NoOffer-Hotel-none,Inform-Hotel-Addr,Request-Hotel-Price,Inform-Hotel-People,Inform-Attraction-Name,Select-Attraction-Fee,Recommend-Attraction-Name,Request-Attraction-Post,Request-Attraction-Fee,Request-Attraction-Type,Request-Attraction-Addr,Request-Attraction-Phone,Request-Attraction-Area,Inform-Attraction-Choice,Request-Attraction-Name,Inform-Attraction-Area,Inform-Attraction-Addr,Inform-Attraction-Type,Inform-Attraction-none,Recommend-Attraction-Post,NoOffer-Attraction-none,Inform-Attraction-Fee"
